"id","Company","TypeName","Inches","resolution_width","resolution_height","touchscreen","cpu_brand","cpu_name","cpu_speed","ram","secondar_storage","primary_storage","memory_type","gpu_brand","gpu_name","OpSys","weight","Price"
530,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.3,8,"0","256","SSD","Intel"," HD Graphics 520","windows",1.8,63456.0
531,"HP","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,12,"0","1024","HDD","Nvidia"," GeForce GTX 1060","windows",3.8,90523.0
532,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",3.0,62231.0
533,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.3,4,"0","1024","HDD","Intel"," HD Graphics 520","N/A",2.2,24634.0
534,"HP","Notebook",17.3,1920,1080,0,"AMD","A10-Series 9620P",2.5,6,"0","2048","HDD","AMD"," Radeon 530","windows",2.7,34899.0
535,"HP","Ultrabook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.8,74006.0
536,"Lenovo","Ultrabook",14.0,2560,1440,0,"Intel","Core i7",2.6,12,"0","256","SSD","Intel"," HD Graphics 520","windows",1.4,98994.0
537,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.0,4,"0","500","HDD","Intel"," HD Graphics 520","windows",1.9,21152.0
538,"Lenovo","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050 Ti","windows",2.5,66547.0
539,"MSI","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",2.9,120832.0
540,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",2.0,92121.0
541,"Dell","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.8,8,"0","256","SSD","Nvidia"," GeForce 930MX","linux",1.6,58022.0
542,"Acer","2 in 1 Convertible",11.6,1366,768,1,"Intel","Celeron Quad",1.6,4,"0","32","Flash Storage","Intel"," HD Graphics 400","other",1.3,20193.0
543,"HP","2 in 1 Convertible",13.3,3840,2160,1,"Intel","Core i7",1.8,8,"0","512","SSD","Intel"," UHD Graphics 620","windows",1.3,106507.0
544,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.0,4,"0","128","SSD","Intel"," HD Graphics 520","windows",2.2,26587.0
545,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","1024","HDD","Intel"," HD Graphics 620","linux",2.0,38681.0
546,"HP","Notebook",14.0,1366,768,0,"Intel","Core i5",2.6,8,"0","256","SSD","Intel"," HD Graphics 620","windows",2.3,59887.0
547,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.9,59513.0
548,"Asus","Notebook",14.0,1920,1080,0,"Intel","Celeron Dual",1.1,4,"0","32","Flash Storage","Intel"," HD Graphics 500","windows",1.5,15877.0
549,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.3,8,"0","256","SSD","Intel"," HD Graphics 520","windows",1.7,78055.0
550,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.6,16,"0","512","SSD","Intel"," HD Graphics 620","windows",1.9,76012.0
551,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","500","HDD","AMD"," FirePro W4190M ","windows",1.9,61485.0
552,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",1.6,4,"0","1024","HDD","AMD"," Radeon 530","windows",2.2,41345.0
553,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Nvidia"," GeForce 920MX","windows",1.9,45665.0
554,"Dell","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",4.4,143803.0
555,"Google","Ultrabook",12.3,2400,1600,1,"Intel","Core i5",1.2,8,"0","128","SSD","Intel"," HD Graphics 615","other",1.1,67932.0
556,"Fujitsu","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",2.2,42571.0
557,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.6,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.9,62817.0
558,"HP","Notebook",17.3,1600,900,0,"Intel","Core i3",2.0,8,"0","1024","HDD","Intel"," HD Graphics 520","windows",2.7,28992.0
559,"Dell","Ultrabook",13.3,1920,1080,1,"Intel","Core i5",1.6,8,"0","256","SSD","Intel"," UHD Graphics 620","windows",1.4,98134.0
560,"HP","Notebook",15.6,1366,768,0,"Intel","Core i5",2.3,4,"0","500","HDD","Intel"," HD Graphics 520","windows",1.9,49657.0
561,"HP","Notebook",17.3,1920,1080,0,"Intel","Core i7",2.7,8,"0","1024","HDD","Nvidia"," GeForce 930MX","windows",2.6,68198.0
562,"Mediacom","Notebook",14.0,1920,1080,0,"Intel","Atom x5-Z8350",1.4,2,"0","32","Flash Storage","Intel"," HD Graphics","windows",1.4,12734.0
563,"Asus","Notebook",15.6,1366,768,0,"Intel","Celeron Dual",1.1,4,"0","500","HDD","Intel"," HD Graphics 500","linux",2.0,11935.0
564,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,4,"0","128","SSD","Intel"," HD Graphics 620","N/A",2.2,24935.0
565,"Asus","Notebook",15.6,3840,2160,0,"Intel","Core i7",2.6,12,"1024","128","Hybrid","Intel"," HD Graphics 530","windows",2.1,69211.0
566,"Asus","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i5",2.5,6,"0","1024","HDD","Intel"," HD Graphics 620","windows",1.5,34046.0
567,"Dell","Notebook",14.0,1366,768,0,"Intel","Core i3",2.3,8,"0","128","SSD","Intel"," HD Graphics 520","windows",1.8,39427.0
568,"Asus","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.7,16,"0","512","SSD","Intel"," HD Graphics 620","windows",11.1,101232.0
569,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1050 Ti","windows",2.6,78801.0
570,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",1.6,4,"0","256","SSD","Intel"," UHD Graphics 620","windows",1.8,44169.0
571,"Mediacom","Notebook",13.3,1920,1080,0,"Intel","Atom x5-Z8350",1.4,4,"0","32","Flash Storage","Intel"," HD Graphics","windows",1.4,13586.0
572,"Dell","Workstation",0.0,1920,1080,0,"Intel","Core i7",2.8,8,"0","256","SSD","Nvidia"," Quadro M1200","windows",1.8,128298.0
573,"Lenovo","Notebook",15.6,1366,768,0,"AMD","A6-Series 7310",2.0,4,"0","500","HDD","AMD"," Radeon R4","windows",2.2,15877.0
574,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.0,4,"0","1024","HDD","Nvidia"," GeForce 920MX ","windows",2.2,30849.0
575,"Lenovo","Notebook",17.3,1600,900,0,"Intel","Core i7",2.7,6,"1024","128","Hybrid","Nvidia"," GeForce 940MX","windows",2.8,50563.0
576,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.5,8,"0","180","SSD","Intel"," HD Graphics 620","windows",1.7,72674.0
577,"Mediacom","Notebook",14.0,1920,1200,0,"Intel","Atom Z8350",1.9,4,"0","32","HDD","Intel"," HD Graphics 400","windows",1.4,14119.0
578,"HP","Notebook",15.6,1920,1080,0,"AMD","A10-Series A10-9620P",2.5,6,"0","128","SSD","AMD"," Radeon 530","windows",1.9,30311.0
579,"Asus","Notebook",15.6,1366,768,0,"Intel","Celeron Dual",1.1,8,"0","1024","HDD","Intel"," HD Graphics 500","windows",2.0,21259.0
580,"HP","Notebook",17.3,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Nvidia"," GeForce 930MX","windows",2.6,63936.0
581,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","1024","HDD","AMD"," Radeon R5 M420","windows",2.2,32922.0
582,"Asus","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","1024","HDD","Nvidia"," GeForce GTX 1050","windows",2.0,48305.0
583,"Toshiba","Notebook",13.3,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.1,89084.0
584,"Lenovo","Ultrabook",14.0,2560,1440,0,"Intel","Core i7",2.5,64,"0","512","SSD","Intel"," HD Graphics 520","windows",1.2,89864.0
585,"Dell","Ultrabook",13.3,3200,1800,1,"Intel","Core i5",1.6,8,"0","256","SSD","Intel"," UHD Graphics 620","windows",1.2,99580.0
586,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",1.8,8,"0","512","SSD","Nvidia"," GeForce 940MX","windows",2.2,67239.0
587,"HP","2 in 1 Convertible",13.3,1366,768,1,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.6,44574.0
588,"Lenovo","Notebook",14.0,1366,768,0,"Intel","Celeron Dual",1.6,2,"0","32","Flash Storage","Intel"," HD Graphics 400","windows",1.4,13267.0
589,"Lenovo","Ultrabook",14.0,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,79867.0
590,"Lenovo","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.4,93635.0
591,"Acer","2 in 1 Convertible",11.6,1920,1080,1,"Intel","Celeron Dual",2.0,4,"0","32","Flash Storage","Intel"," HD Graphics 500","windows",1.3,18595.0
592,"Dell","Gaming",17.3,3840,2160,0,"Intel","Core i7",2.8,32,"1024","1024","Hybrid","Nvidia"," GeForce GTX 1070","windows",4.4,194973.0
593,"Dell","Notebook",15.6,3840,2160,1,"Intel","Core i7",2.8,16,"0","1024","SSD","Nvidia"," GeForce GTX 1050","windows",2.1,127819.0
594,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i3",2.4,4,"0","1024","HDD","Intel"," HD Graphics 620","windows",2.2,31254.0
595,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.7,4,"0","128","SSD","Intel"," HD Graphics 620","windows",2.1,33566.0
596,"Lenovo","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050M","windows",2.5,59088.0
597,"MSI","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050 Ti","windows",2.7,71847.0
598,"HP","Notebook",13.3,1920,1080,0,"Intel","Core i5",1.6,4,"0","128","SSD","Intel"," UHD Graphics 620","windows",1.5,38681.0
599,"HP","Ultrabook",13.3,3200,1800,1,"Intel","Core M",1.2,16,"0","512","SSD","Intel"," HD Graphics 515","windows",1.2,104695.0
600,"HP","Notebook",17.0,1600,900,0,"AMD","A9-Series 9420",3.0,8,"0","1024","HDD","AMD"," Radeon R5","windows",2.6,27754.0
601,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,4,"0","1024","HDD","Intel"," HD Graphics 620","N/A",1.9,26102.0
602,"Lenovo","Notebook",17.3,1920,1080,0,"Intel","Core i7",2.8,8,"0","256","SSD","Nvidia"," Quadro M620M","windows",3.4,159787.0
603,"Lenovo","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.7,16,"0","512","SSD","Intel"," HD Graphics 620","windows",1.1,130536.0
604,"Dell","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i3",2.4,4,"0","1024","HDD","Intel"," HD Graphics 620","windows",1.7,34579.0
605,"Chuwi","Notebook",15.6,1920,1080,0,"Intel","Atom x5-Z8350",1.4,4,"0","64","Flash Storage","Intel"," HD Graphics","windows",1.9,13261.0
606,"Asus","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"0","1024","HDD","Nvidia"," GeForce GTX 1050 Ti","N/A",2.5,62284.0
607,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,8,"0","1024","HDD","AMD"," Radeon R7 M445","linux",2.3,31410.0
608,"Acer","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","500","HDD","Intel"," HD Graphics 520","windows",2.4,23976.0
609,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","128","SSD","Intel"," HD Graphics 520","windows",2.3,30103.0
610,"Asus","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.5,44702.0
611,"HP","Notebook",15.6,1920,1080,0,"AMD","A9-Series 9420",3.0,4,"0","1024","HDD","AMD"," Radeon 520","windows",2.1,26054.0
612,"Lenovo","Notebook",14.0,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","32","Flash Storage","Intel"," HD Graphics","windows",1.4,14599.0
613,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",1.6,8,"0","256","SSD","Intel"," UHD Graphics 620","windows",1.8,55891.0
614,"Acer","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.6,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 1060","windows",4.2,103097.0
615,"Acer","Ultrabook",14.0,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," Graphics 620","windows",1.8,48964.0
616,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,12,"0","1024","HDD","Intel"," HD Graphics 620","windows",2.3,34579.0
617,"Razer","Gaming",14.0,1920,1080,0,"Intel","Core i7",2.8,16,"0","256","SSD","Nvidia"," GeForce GTX 1060","windows",2.0,138475.0
618,"Dell","Ultrabook",13.3,3840,2160,1,"Intel","Core i5",1.6,8,"0","128","SSD","Intel"," UHD Graphics 620","windows",1.2,85195.0
619,"HP","Notebook",15.6,1920,1080,0,"AMD","A9-Series A9-9420",3.0,6,"1024","128","Hybrid","AMD"," Radeon 520","windows",2.1,34632.0
620,"Dell","Workstation",15.6,1920,1080,0,"Intel","Core i7",2.7,16,"0","512","SSD","Nvidia"," Quadro M620","windows",2.2,124569.0
621,"Toshiba","Notebook",13.3,1920,1080,0,"Intel","Core i5",2.3,8,"0","256","SSD","Intel"," HD Graphics 520","windows",1.2,64629.0
622,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i5",2.6,4,"0","500","HDD","Intel"," HD Graphics 620","windows",1.9,51096.0
623,"Acer","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,4,"0","500","HDD","Intel"," HD Graphics 620","windows",2.4,29784.0
624,"Lenovo","Ultrabook",12.5,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.4,84396.0
625,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Pentium Quad",1.1,4,"0","500","HDD","Intel"," HD Graphics 505","windows",2.2,18328.0
626,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"0","512","SSD","Nvidia"," GeForce GTX 1050","windows",2.1,101179.0
627,"Lenovo","Notebook",13.3,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.4,51149.0
628,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.7,32,"0","512","SSD","Nvidia"," GeForce GTX 1080","windows",3.8,149131.0
629,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,4,"0","1024","HDD","Intel"," HD Graphics 620","windows",1.9,41505.0
630,"Lenovo","Ultrabook",12.5,1920,1080,0,"Intel","Core i7",2.7,16,"0","512","SSD","Intel"," HD Graphics 620","windows",1.4,95797.0
631,"Acer","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","1024","HDD","Nvidia"," GeForce GTX 1050","linux",2.4,37776.0
632,"Lenovo","Notebook",14.0,1366,768,0,"Intel","Core i5",2.5,4,"0","500","HDD","Intel"," HD Graphics 620","windows",2.0,52747.0
633,"HP","Workstation",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"0","256","SSD","Nvidia"," Quadro M2200","windows",2.6,128884.0
634,"Dell","Ultrabook",13.3,1920,1080,0,"Intel","Core i5",1.6,8,"0","256","SSD","Intel"," UHD Graphics 620","windows",1.2,77251.0
635,"Asus","Ultrabook",12.5,1920,1080,0,"Intel","Core i7",2.7,16,"0","512","SSD","Intel"," HD Graphics 620","windows",0.9,103896.0
636,"Dell","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i5",1.6,8,"0","1024","HDD","Intel"," UHD Graphics 620","windows",1.6,35112.0
637,"HP","Workstation",17.3,1600,900,0,"Intel","Core i5",2.8,8,"0","500","HDD","Nvidia"," Quadro M1200","windows",3.1,99154.0
638,"MSI","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1060","windows",1.8,111594.0
639,"MSI","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050 Ti","windows",2.2,63499.0
640,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Nvidia"," GeForce 940MX","windows",2.3,53919.0
641,"HP","Notebook",14.0,1366,768,0,"Intel","Pentium Quad",1.6,8,"0","2048","HDD","Intel"," HD Graphics 405","windows",1.9,20726.0
642,"Acer","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","500","HDD","Intel"," HD Graphics 520","windows",2.4,21887.0
643,"HP","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","500","HDD","Intel"," HD Graphics 520","N/A",1.9,19442.0
644,"HP","Notebook",15.6,1920,1080,0,"AMD","A9-Series A9-9420",3.0,6,"0","256","SSD","AMD"," Radeon 530","windows",2.0,34579.0
645,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"1024","128","Hybrid","Nvidia"," GeForce 940MX","windows",2.0,64309.0
646,"Toshiba","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","500","HDD","Intel"," HD Graphics 620","windows",2.0,56690.0
647,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,8,"0","256","SSD","Intel"," HD Graphics 520","windows",2.0,35431.0
648,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",1.8,8,"0","256","SSD","AMD"," Radeon 530","windows",6.2,48964.0
649,"Toshiba","Notebook",14.0,1920,1080,1,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,81785.0
650,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",2.3,44222.0
651,"Lenovo","2 in 1 Convertible",14.0,1920,1080,1,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.7,53227.0
652,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",1.6,4,"0","500","HDD","Intel"," HD Graphics 620","windows",2.1,36497.0
653,"Lenovo","Workstation",15.6,3840,2160,0,"Intel","Core i7",2.8,16,"0","1024","SSD","Nvidia"," Quadro M520M","windows",2.5,175771.0
654,"Acer","Notebook",14.0,1366,768,0,"Intel","Celeron Dual",1.6,2,"0","32","Flash Storage","Intel"," HD Graphics 400","other",1.7,17582.0
655,"Mediacom","Notebook",14.0,1920,1080,0,"Intel","Atom x5-Z8350",1.4,4,"0","32","SSD","Intel"," HD Graphics","windows",1.4,13267.0
656,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",1.8,16,"2048","256","Hybrid","AMD"," Radeon 530","windows",2.2,60473.0
657,"Samsung","Ultrabook",13.3,1920,1080,0,"Intel","Core i7",2.7,16,"0","256","SSD","Intel"," HD Graphics 620","windows",0.8,87859.0
658,"Toshiba","Ultrabook",14.0,1920,1080,1,"Intel","Core i7",2.7,16,"0","512","SSD","Intel"," HD Graphics 620","windows",1.2,99367.0
659,"Dell","Notebook",14.0,1366,768,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.6,60031.0
660,"Lenovo","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.6,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 960","windows",3.3,63723.0
661,"HP","Workstation",17.3,1920,1080,0,"Intel","Xeon E3-1535M",2.9,16,"0","256","SSD","Nvidia"," Quadro M2000M","windows",3.0,233846.0
662,"Dell","Gaming",17.3,3840,2160,0,"Intel","Core i7",2.8,32,"1024","512","Hybrid","Nvidia"," GeForce GTX 1070","windows",4.4,167692.0
663,"Dell","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.4,8,"0","256","SSD","Intel"," HD Graphics 520","windows",1.6,65481.0
664,"Lenovo","Netbook",11.6,1366,768,1,"Intel","Celeron Dual",1.6,4,"0","128","SSD","Intel"," HD Graphics 400","windows",1.4,25308.0
665,"Lenovo","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.7,32,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",4.6,141885.0
666,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.4,8,"0","256","SSD","Intel"," HD Graphics 520","windows",1.8,101232.0
667,"MSI","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.9,16,"1024","512","Hybrid","Nvidia"," GeForce GTX 1070","windows",4.1,145401.0
668,"Asus","Notebook",15.6,1366,768,0,"Intel","Core i5",2.3,4,"0","1024","HDD","Nvidia"," GeForce GTX 950M","N/A",2.5,30849.0
669,"Asus","Notebook",15.6,1366,768,0,"Intel","Core i7",2.7,4,"0","256","SSD","Intel"," HD Graphics 620","windows",2.4,45283.0
670,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","AMD"," Radeon R5 M430","linux",2.2,39907.0
671,"Lenovo","2 in 1 Convertible",13.3,3200,1800,1,"Intel","Core i5",1.8,8,"0","256","SSD","Intel"," HD Graphics 540","windows",1.3,63883.0
672,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Celeron Dual",1.1,4,"0","500","HDD","Intel"," HD Graphics 500","windows",2.2,22324.0
673,"Mediacom","Notebook",14.0,1920,1080,0,"Intel","Celeron Quad",1.1,4,"0","32","SSD","Intel"," HD Graphics 500","windows",1.5,20726.0
674,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.2,58555.0
675,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.3,4,"0","500","HDD","Intel"," HD Graphics 520","windows",2.2,28505.0
676,"HP","Workstation",15.6,1920,1080,0,"Intel","Core i7",2.6,8,"0","256","SSD","Nvidia"," Quadro M1000M","windows",2.6,83170.0
677,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.0,6,"0","1024","HDD","AMD"," Radeon R5 M430","windows",2.0,28718.0
678,"Toshiba","Ultrabook",13.3,1920,1080,1,"Intel","Core i7",2.7,32,"0","512","SSD","Intel"," HD Graphics 620","windows",1.1,149131.0
679,"Dell","Gaming",15.6,3840,2160,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",4.4,152860.0
680,"MSI","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1060","windows",2.7,79215.0
681,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i5",2.6,8,"0","500","HDD","Intel"," HD Graphics 620","windows",1.9,53734.0
682,"Asus","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.0,71928.0
683,"HP","Notebook",13.3,1920,1080,0,"Intel","Core i3",2.4,4,"0","128","SSD","Intel"," HD Graphics 620","windows",1.5,38308.0
684,"Acer","Notebook",15.6,1366,768,0,"AMD","A10-Series 9620P",2.5,8,"0","1024","HDD","AMD"," Radeon RX 540","windows",2.2,30849.0
685,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"0","256","SSD","Nvidia"," GeForce 930MX","windows",1.9,81912.0
686,"Toshiba","Notebook",15.6,1366,768,0,"Intel","Core i3",2.1,4,"0","128","SSD","Intel"," HD Graphics 520","windows",2.1,26533.0
687,"Asus","Gaming",17.3,1920,1080,1,"Intel","Core i7",2.6,24,"1024","256","Hybrid","Nvidia"," GeForce GTX 965M","windows",4.3,67612.0
688,"Acer","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,4,"0","256","SSD","Intel"," HD Graphics 620","windows",2.1,31915.0
689,"Dell","Netbook",11.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","16","Flash Storage","Intel"," HD Graphics 400","other",1.3,15718.0
690,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","1024","HDD","AMD"," Radeon 530","windows",2.1,39694.0
691,"Toshiba","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",2.0,67026.0
692,"Lenovo","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.5,55837.0
693,"MSI","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.7,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 980M","windows",4.5,125155.0
694,"Acer","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","128","SSD","Intel"," HD Graphics 520","linux",2.1,21951.0
695,"Lenovo","Ultrabook",12.5,1366,768,0,"Intel","Core i5",2.3,8,"0","180","SSD","Intel"," HD Graphics 520","windows",1.3,58555.0
696,"Dell","Ultrabook",12.5,1920,1080,0,"Intel","Core i7",2.8,16,"0","256","SSD","Intel"," HD Graphics 620","windows",1.2,99048.0
697,"HP","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1050","windows",3.8,79813.0
698,"Google","Ultrabook",12.3,2400,1600,1,"Intel","Core i5",1.2,8,"0","256","SSD","Intel"," HD Graphics 615","other",1.1,83064.0
699,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i7",1.8,8,"0","256","SSD","Intel"," UHD Graphics 620","windows",2.2,47893.0
700,"Lenovo","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.6,12,"0","256","SSD","Intel"," HD Graphics 520","windows",8.4,89137.0
701,"Microsoft","Ultrabook",13.5,2256,1504,1,"Intel","Core i7",2.8,8,"0","256","SSD","Intel"," Iris Plus Graphics 640","windows",1.3,99519.0
702,"HP","Notebook",14.0,1920,1080,0,"Intel","Core i7",2.8,8,"0","1024","SSD","Intel"," HD Graphics 620","windows",1.5,93187.0
703,"Lenovo","Notebook",13.3,1920,1080,0,"Intel","Core i3",2.4,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.4,50563.0
704,"Lenovo","Notebook",15.6,1366,768,1,"Intel","Core i7",1.8,12,"0","1024","HDD","Intel"," HD Graphics 620","windows",2.2,32448.0
705,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"1024","128","Hybrid","AMD"," Radeon R5 M430","windows",1.9,43580.0
706,"Asus","Ultrabook",13.3,3200,1800,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.2,60153.0
