"id";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"ram";"secondar_storage";"primary_storage";"memory_type";"gpu_brand";"gpu_name";"OpSys";"weight";"Price"
491;"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"128";"SSD";"Intel";" HD Graphics 400";"windows";1.4;23176.8
492;"Mediacom";"Notebook";13.3;1920;1080;0;"Intel";"Celeron Quad";1.1;4;"0";"32";"SSD";"Intel";" HD Graphics 500";"windows";1.2;19660.32
493;"MSI";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"2048";"256";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";1.8;122490.72
494;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";2.3;87858.72
495;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050";"windows";2.6;43636.32
496;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";2.2;74538.72
497;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Nvidia";" GeForce 930MX";"windows";1.9;72940.32
498;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;6;"0";"1024";"HDD";"Intel";" HD Graphics 620";"windows";2.4;30049.92
499;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9420";2.9;4;"0";"256";"SSD";"AMD";" Radeon 530";"windows";2.2;21258.72
500;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;8;"0";"256";"SSD";"AMD";" Radeon 530";"windows";2.2;42486.0048
501;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"Intel";" HD Graphics 620";"windows";2.4;39906.72
502;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Intel";" HD Graphics 630";"windows";2.0;69210.72
503;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Pentium Quad";1.6;4;"0";"256";"SSD";"Intel";" HD Graphics 405";"windows";1.9;21258.1872
504;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"A12-Series 9720P";3.6;8;"0";"1024";"HDD";"AMD";" Radeon R7";"windows";2.2;22857.12
505;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"512";"SSD";"AMD";" Radeon R7 M460";"N/A";1.5;42570.72
506;"Acer";"Notebook";14.0;1366;768;0;"Intel";"Pentium Quad";1.6;4;"0";"128";"Flash Storage";"Intel";" HD Graphics 405";"windows";1.6;18594.72
507;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;12;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1060";"windows";2.6;95850.72
508;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.9;8;"0";"256";"SSD";"Nvidia";" Quadro M2200M";"windows";2.7;111355.2
509;"Lenovo";"Notebook";15.6;3840;2160;0;"Intel";"Xeon E3-1535M";3.1;32;"0";"1024";"SSD";"Nvidia";" Quadro M2200M";"windows";2.5;261018.72
510;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Nvidia";" GeForce 940MX";"windows";1.9;45767.52
511;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"0";"500";"HDD";"Intel";" HD Graphics 500";"windows";2.0;16197.12
512;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"0";"1024";"HDD";"Nvidia";" GeForce GTX 960<U+039C>";"windows";2.6;46833.6528
513;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"1024";"1024";"HDD";"Intel";" HD Graphics 620";"windows";2.1;33110.856
514;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";1.8;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.2;74538.72
515;"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"windows";1.6;39207.1536
516;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"N/A";1.9;23976.0
517;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Nvidia";" GeForce GTX 940MX";"windows";2.2;24988.32
518;"HP";"Ultrabook";13.3;3200;1800;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;61005.6
519;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";2.2;42357.6
520;"Acer";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050";"linux";2.4;42517.44
521;"Acer";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.6;1;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.6;53226.72
522;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"1024";"HDD";"Intel";" HD Graphics 520";"linux";2.2;23650.992
523;"Asus";"Notebook";15.6;1366;768;0;"AMD";"E-Series 7110";1.8;4;"0";"500";"HDD";"AMD";" Radeon R2 Graphics";"windows";2.0;18594.72
524;"Lenovo";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"0";"512";"SSD";"Nvidia";" Quadro M520M";"windows";2.2;98834.4
525;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"1024";"HDD";"Intel";" HD Graphics 520";"linux";2.3;19127.52
526;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";2.1;37589.04
527;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;8;"0";"2048";"HDD";"AMD";" Radeon 530";"windows";2.0;40439.52
528;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.6;4;"0";"500";"HDD";"Intel";" HD Graphics 620";"linux";1.9;46300.32
529;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";1.9;41824.8
530;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";1.8;63456.48
531;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;12;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1060";"windows";3.8;90522.72
532;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";3.0;62231.04
533;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"0";"1024";"HDD";"Intel";" HD Graphics 520";"N/A";2.2;24634.008
534;"HP";"Notebook";17.3;1920;1080;0;"AMD";"A10-Series 9620P";2.5;6;"0";"2048";"HDD";"AMD";" Radeon 530";"windows";2.7;34898.9328
535;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.8;74005.92
536;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.6;12;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";1.4;98994.24
537;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";1.9;21152.16
538;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050 Ti";"windows";2.5;66546.72
539;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";2.9;120831.5808
540;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";2.0;92121.12
541;"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.8;8;"0";"256";"SSD";"Nvidia";" GeForce 930MX";"linux";1.6;58021.92
542;"Acer";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Quad";1.6;4;"0";"32";"Flash Storage";"Intel";" HD Graphics 400";"other";1.3;20193.12
543;"HP";"2 in 1 Convertible";13.3;3840;2160;1;"Intel";"Core i7";1.8;8;"0";"512";"SSD";"Intel";" UHD Graphics 620";"windows";1.3;106506.72
544;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"windows";2.2;26586.72
545;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"Intel";" HD Graphics 620";"linux";2.0;38681.28
546;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.6;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";2.3;59886.72
547;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.9;59513.2272
548;"Asus";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Dual";1.1;4;"0";"32";"Flash Storage";"Intel";" HD Graphics 500";"windows";1.5;15877.44
549;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";1.7;78055.2
550;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.9;76012.4448
551;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"500";"HDD";"AMD";" FirePro W4190M ";"windows";1.9;61485.12
552;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;4;"0";"1024";"HDD";"AMD";" Radeon 530";"windows";2.2;41345.28
553;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Nvidia";" GeForce 920MX";"windows";1.9;45664.6896
554;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";4.4;143802.72
555;"Google";"Ultrabook";12.3;2400;1600;1;"Intel";"Core i5";1.2;8;"0";"128";"SSD";"Intel";" HD Graphics 615";"other";1.1;67932.0
556;"Fujitsu";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";2.2;42570.72
557;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.9;62817.12
558;"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"0";"1024";"HDD";"Intel";" HD Graphics 520";"windows";2.7;28992.312
559;"Dell";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i5";1.6;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.4;98133.768
560;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";1.9;49656.96
561;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"1024";"HDD";"Nvidia";" GeForce 930MX";"windows";2.6;68198.4
562;"Mediacom";"Notebook";14.0;1920;1080;0;"Intel";"Atom x5-Z8350";1.4;2;"0";"32";"Flash Storage";"Intel";" HD Graphics";"windows";1.4;12733.92
563;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"0";"500";"HDD";"Intel";" HD Graphics 500";"linux";2.0;11934.72
564;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"0";"128";"SSD";"Intel";" HD Graphics 620";"N/A";2.2;24935.04
565;"Asus";"Notebook";15.6;3840;2160;0;"Intel";"Core i7";2.6;12;"1024";"128";"Hybrid";"Intel";" HD Graphics 530";"windows";2.1;69210.72
566;"Asus";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;6;"0";"1024";"HDD";"Intel";" HD Graphics 620";"windows";1.5;34046.4528
567;"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.3;8;"0";"128";"SSD";"Intel";" HD Graphics 520";"windows";1.8;39427.2
568;"Asus";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";11.1;101232.0
569;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1050 Ti";"windows";2.6;78801.12
570;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;4;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.8;44169.12
571;"Mediacom";"Notebook";13.3;1920;1080;0;"Intel";"Atom x5-Z8350";1.4;4;"0";"32";"Flash Storage";"Intel";" HD Graphics";"windows";1.4;13586.4
572;"Dell";"Workstation";0.0;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Nvidia";" Quadro M1200";"windows";1.8;128298.24
573;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 7310";2.0;4;"0";"500";"HDD";"AMD";" Radeon R4";"windows";2.2;15877.44
574;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"1024";"HDD";"Nvidia";" GeForce 920MX ";"windows";2.2;30849.12
575;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i7";2.7;6;"1024";"128";"Hybrid";"Nvidia";" GeForce 940MX";"windows";2.8;50562.72
576;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"180";"SSD";"Intel";" HD Graphics 620";"windows";1.7;72673.92
577;"Mediacom";"Notebook";14.0;1920;1200;0;"Intel";"Atom Z8350";1.9;4;"0";"32";"HDD";"Intel";" HD Graphics 400";"windows";1.4;14119.2
578;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A10-Series A10-9620P";2.5;6;"0";"128";"SSD";"AMD";" Radeon 530";"windows";1.9;30310.992
579;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;8;"0";"1024";"HDD";"Intel";" HD Graphics 500";"windows";2.0;21258.72
580;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Nvidia";" GeForce 930MX";"windows";2.6;63936.0
581;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"1024";"HDD";"AMD";" Radeon R5 M420";"windows";2.2;32921.712
582;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050";"windows";2.0;48304.7136
583;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.1;89084.16
584;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;64;"0";"512";"SSD";"Intel";" HD Graphics 520";"windows";1.2;89864.1792
585;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";1.6;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.2;99580.32
586;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"0";"512";"SSD";"Nvidia";" GeForce 940MX";"windows";2.2;67239.36
587;"HP";"2 in 1 Convertible";13.3;1366;768;1;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.6;44574.048
588;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"0";"32";"Flash Storage";"Intel";" HD Graphics 400";"windows";1.4;13266.72
589;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;79866.72
590;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.4;93635.3376
591;"Acer";"2 in 1 Convertible";11.6;1920;1080;1;"Intel";"Celeron Dual";2.0;4;"0";"32";"Flash Storage";"Intel";" HD Graphics 500";"windows";1.3;18594.72
592;"Dell";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.8;32;"1024";"1024";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";4.4;194972.832
593;"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i7";2.8;16;"0";"1024";"SSD";"Nvidia";" GeForce GTX 1050";"windows";2.1;127818.72
594;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"0";"1024";"HDD";"Intel";" HD Graphics 620";"windows";2.2;31254.048
595;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.7;4;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";2.1;33566.4
596;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050M";"windows";2.5;59087.52
597;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050 Ti";"windows";2.7;71847.0144
598;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";1.6;4;"0";"128";"SSD";"Intel";" UHD Graphics 620";"windows";1.5;38681.28
599;"HP";"Ultrabook";13.3;3200;1800;1;"Intel";"Core M";1.2;16;"0";"512";"SSD";"Intel";" HD Graphics 515";"windows";1.2;104695.2
600;"HP";"Notebook";17.0;1600;900;0;"AMD";"A9-Series 9420";3.0;8;"0";"1024";"HDD";"AMD";" Radeon R5";"windows";2.6;27753.552
601;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"0";"1024";"HDD";"Intel";" HD Graphics 620";"N/A";1.9;26101.872
602;"Lenovo";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Nvidia";" Quadro M620M";"windows";3.4;159786.72
603;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.1;130536.0
604;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i3";2.4;4;"0";"1024";"HDD";"Intel";" HD Graphics 620";"windows";1.7;34578.72
605;"Chuwi";"Notebook";15.6;1920;1080;0;"Intel";"Atom x5-Z8350";1.4;4;"0";"64";"Flash Storage";"Intel";" HD Graphics";"windows";1.9;13261.392
606;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050 Ti";"N/A";2.5;62284.32
607;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"AMD";" Radeon R7 M445";"linux";2.3;31409.6256
608;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";2.4;23976.0
609;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"windows";2.3;30103.2
610;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";2.5;44701.92
611;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9420";3.0;4;"0";"1024";"HDD";"AMD";" Radeon 520";"windows";2.1;26053.92
612;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"32";"Flash Storage";"Intel";" HD Graphics";"windows";1.4;14598.72
613;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";1.6;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.8;55890.72
614;"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";4.2;103096.8
615;"Acer";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" Graphics 620";"windows";1.8;48964.32
616;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;12;"0";"1024";"HDD";"Intel";" HD Graphics 620";"windows";2.3;34578.72
617;"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"0";"256";"SSD";"Nvidia";" GeForce GTX 1060";"windows";2.0;138474.72
618;"Dell";"Ultrabook";13.3;3840;2160;1;"Intel";"Core i5";1.6;8;"0";"128";"SSD";"Intel";" UHD Graphics 620";"windows";1.2;85194.72
619;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series A9-9420";3.0;6;"1024";"128";"Hybrid";"AMD";" Radeon 520";"windows";2.1;34632.0
620;"Dell";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Nvidia";" Quadro M620";"windows";2.2;124568.64
621;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";1.2;64628.64
622;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.6;4;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";1.9;51095.52
623;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";2.4;29783.52
624;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.4;84395.52
625;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Pentium Quad";1.1;4;"0";"500";"HDD";"Intel";" HD Graphics 505";"windows";2.2;18328.32
626;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"0";"512";"SSD";"Nvidia";" GeForce GTX 1050";"windows";2.1;101178.72
627;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.4;51148.8
628;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"0";"512";"SSD";"Nvidia";" GeForce GTX 1080";"windows";3.8;149130.72
629;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;4;"0";"1024";"HDD";"Intel";" HD Graphics 620";"windows";1.9;41505.12
630;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.4;95797.44
631;"Acer";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050";"linux";2.4;37775.52
632;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";2.0;52747.2
633;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"0";"256";"SSD";"Nvidia";" Quadro M2200";"windows";2.6;128884.32
634;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";1.6;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.2;77250.672
635;"Asus";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";0.9;103896.0
636;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.6;8;"0";"1024";"HDD";"Intel";" UHD Graphics 620";"windows";1.6;35111.52
637;"HP";"Workstation";17.3;1600;900;0;"Intel";"Core i5";2.8;8;"0";"500";"HDD";"Nvidia";" Quadro M1200";"windows";3.1;99153.5472
638;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";1.8;111593.8944
639;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050 Ti";"windows";2.2;63499.104
640;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Nvidia";" GeForce 940MX";"windows";2.3;53918.8272
641;"HP";"Notebook";14.0;1366;768;0;"Intel";"Pentium Quad";1.6;8;"0";"2048";"HDD";"Intel";" HD Graphics 405";"windows";1.9;20725.92
642;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";2.4;21887.424
643;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"N/A";1.9;19441.872
644;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series A9-9420";3.0;6;"0";"256";"SSD";"AMD";" Radeon 530";"windows";2.0;34578.72
645;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"1024";"128";"Hybrid";"Nvidia";" GeForce 940MX";"windows";2.0;64308.96
646;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";2.0;56689.92
647;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";2.0;35431.2
648;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"0";"256";"SSD";"AMD";" Radeon 530";"windows";6.2;48964.32
649;"Toshiba";"Notebook";14.0;1920;1080;1;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;81784.8
650;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";2.3;44222.4
651;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.7;53226.72
652;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;4;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";2.1;36496.8
653;"Lenovo";"Workstation";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"0";"1024";"SSD";"Nvidia";" Quadro M520M";"windows";2.5;175770.72
654;"Acer";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"0";"32";"Flash Storage";"Intel";" HD Graphics 400";"other";1.7;17582.4
